"time" "is_first_times" "QFILT" "fit_q" "lwr" "upr"
"1" 66 TRUE 0.063402 0.063402 NA NA
"2" 67 TRUE 0.0508712 0.0508712 NA NA
"3" 68.5 TRUE 0.078305375 0.078305375 NA NA
"4" 70 FALSE 0.16199925 0.16199925 NA NA
"5" 71.5 FALSE 0.13034115 0.13034115 NA NA
"6" 73 FALSE 0.1199966 0.1199966 NA NA
"7" 74.5 FALSE 0.1760121 0.1760121 NA NA
